obj_type,vpid,snomed_id,bnf_code,dmd_name,bnf_name,form_route
amp,324070004,10405011000001108,0501030I0AAAAAA,Doxycycline 50mg capsules (Arrow Generics Ltd),Doxycycline 50mg capsules,capsule.oral
amp,324070004,11403911000001104,0501030I0AAAAAA,Doxycycline 50mg capsules (Almus Pharmaceuticals Ltd),Doxycycline 50mg capsules,capsule.oral
amp,324070004,14201611000001100,0501030I0AAAAAA,Doxycycline 50mg capsules (Healthcare Pharma Ltd),Doxycycline 50mg capsules,capsule.oral
amp,324070004,17894611000001103,0501030I0AAAAAA,Doxycycline 50mg capsules (Phoenix Healthcare Distribution Ltd),Doxycycline 50mg capsules,capsule.oral
amp,324070004,21933211000001100,0501030I0AAAAAA,Doxycycline 50mg capsules (Waymade Healthcare Plc),Doxycycline 50mg capsules,capsule.oral
amp,324070004,23881111000001102,0501030I0AAAAAA,Doxycycline 50mg capsules (DE Pharmaceuticals),Doxycycline 50mg capsules,capsule.oral
amp,324070004,29836111000001100,0501030I0AAAAAA,Doxycycline 50mg capsules (Sigma Pharmaceuticals Plc),Doxycycline 50mg capsules,capsule.oral
amp,324070004,37071111000001104,0501030I0AAAAAA,Doxycycline 50mg capsules (Mawdsley-Brooks & Company Ltd),Doxycycline 50mg capsules,capsule.oral
amp,324070004,37897811000001106,0501030I0AAAAAA,Doxycycline 50mg capsules (Dawa Ltd),Doxycycline 50mg capsules,capsule.oral
amp,8485211000001101,8458111000001109,0501030I0AAAHAH,Doxycycline 50mg/5ml oral solution (Special Order),Doxycycline 50mg/5ml oral liquid,solution.oral
amp,8485311000001109,8459211000001108,0501030I0AAAHAH,Doxycycline 50mg/5ml oral suspension (Special Order),Doxycycline 50mg/5ml oral liquid,suspension.oral
amp,324059006,2853411000001108,0501030I0BCAAAB,Doxylar 100mg capsules (Sandoz Ltd),Doxylar 100mg capsules,capsule.oral
amp,324070004,2849311000001101,0501030I0BCABAA,Doxylar 50mg capsules (Sandoz Ltd),Doxylar 50mg capsules,capsule.oral
amp,36064711000001106,759811000001108,0501050C0BCAAAK,Erymax 250mg gastro-resistant capsules (Teva UK Ltd),Erymax 250mg gastro-resistant capsules,capsulegastro-resistant.oral
amp,324180003,274611000001103,0501050N0BBAAAA,Erythrocin 250 tablets (Advanz Pharma),Erythrocin 250 tablets,tablet.oral
amp,324181004,30611000001101,0501050N0BBABAB,Erythrocin 500 tablets (Advanz Pharma),Erythrocin 500 tablets,tablet.oral
amp,324180003,17628011000001101,0501050N0BCAAAA,Erythrolar 250mg tablets (Ennogen Pharma Ltd),Erythrolar 250mg tablets,tablet.oral
amp,324181004,17627611000001109,0501050N0BCABAB,Erythrolar 500mg tablets (Ennogen Pharma Ltd),Erythrolar 500mg tablets,tablet.oral
amp,36064711000001106,258211000001108,0501050C0AAAKAK,Erythromycin 250mg gastro-resistant capsules (Alliance Healthcare (Distribution) Ltd),Erythromycin 250mg gastro-resistant capsules,capsulegastro-resistant.oral
amp,36064711000001106,482311000001107,0501050C0AAAKAK,Erythromycin 250mg gastro-resistant capsules (A A H Pharmaceuticals Ltd),Erythromycin 250mg gastro-resistant capsules,capsulegastro-resistant.oral
amp,36064711000001106,9563611000001105,0501050C0AAAKAK,Erythromycin 250mg gastro-resistant capsules (Teva UK Ltd),Erythromycin 250mg gastro-resistant capsules,capsulegastro-resistant.oral
amp,36064711000001106,10139811000001105,0501050C0AAAKAK,Erythromycin 250mg gastro-resistant capsules (Kent Pharmaceuticals Ltd),Erythromycin 250mg gastro-resistant capsules,capsulegastro-resistant.oral
amp,36064711000001106,10406211000001109,0501050C0AAAKAK,Erythromycin 250mg gastro-resistant capsules (Arrow Generics Ltd),Erythromycin 250mg gastro-resistant capsules,capsulegastro-resistant.oral
amp,36064711000001106,20962611000001108,0501050C0AAAKAK,Erythromycin 250mg gastro-resistant capsules (Actavis UK Ltd),Erythromycin 250mg gastro-resistant capsules,capsulegastro-resistant.oral
amp,324178009,7211000001107,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Ranbaxy (UK) Ltd),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,89511000001103,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Abbott Laboratories Ltd),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,126311000001101,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Mylan),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,654811000001103,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,687011000001109,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Kent Pharmaceuticals Ltd),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,689511000001108,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Actavis UK Ltd),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,766711000001101,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (A A H Pharmaceuticals Ltd),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,789411000001103,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,919211000001106,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Teva UK Ltd),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,4330011000001104,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Sandoz Ltd),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,9795911000001100,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Almus Pharmaceuticals Ltd),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,10406411000001108,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Arrow Generics Ltd),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,11020911000001106,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Dr Reddy's Laboratories (UK) Ltd),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,17198711000001106,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Sovereign Medical Ltd),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,17903711000001101,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,18281911000001106,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Strides Pharma UK Ltd),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,19191611000001104,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Milpharm Ltd),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,19733011000001108,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Medreich Plc),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,21976211000001109,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Waymade Healthcare Plc),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,23903911000001107,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (DE Pharmaceuticals),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,24389111000001103,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Bristol Laboratories Ltd),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,29856311000001102,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Sigma Pharmaceuticals Plc),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,30825911000001105,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Mawdsley-Brooks & Company Ltd),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,32800711000001104,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Genesis Pharmaceuticals Ltd),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324178009,35996611000001100,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets (Ennogen Pharma Ltd),Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
amp,324232005,231611000001103,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension (Sandoz Ltd),Erythromycin ethyl succinate 125mg/5ml oral suspension,suspension.oral
amp,324232005,468911000001109,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd),Erythromycin ethyl succinate 125mg/5ml oral suspension,suspension.oral
amp,324232005,469911000001101,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension (Kent Pharmaceuticals Ltd),Erythromycin ethyl succinate 125mg/5ml oral suspension,suspension.oral
amp,324232005,682211000001102,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension (A A H Pharmaceuticals Ltd),Erythromycin ethyl succinate 125mg/5ml oral suspension,suspension.oral
amp,324232005,838411000001100,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension (Actavis UK Ltd),Erythromycin ethyl succinate 125mg/5ml oral suspension,suspension.oral
amp,324232005,10307311000001109,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension (Focus Pharmaceuticals Ltd),Erythromycin ethyl succinate 125mg/5ml oral suspension,suspension.oral
amp,324232005,13620311000001107,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension (Pinewood Healthcare),Erythromycin ethyl succinate 125mg/5ml oral suspension,suspension.oral
amp,324232005,17902311000001105,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension (Phoenix Healthcare Distribution Ltd),Erythromycin ethyl succinate 125mg/5ml oral suspension,suspension.oral
amp,324232005,21935211000001101,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension (Waymade Healthcare Plc),Erythromycin ethyl succinate 125mg/5ml oral suspension,suspension.oral
amp,324232005,23902711000001102,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension (DE Pharmaceuticals),Erythromycin ethyl succinate 125mg/5ml oral suspension,suspension.oral
amp,324232005,29852211000001109,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension (Sigma Pharmaceuticals Plc),Erythromycin ethyl succinate 125mg/5ml oral suspension,suspension.oral
amp,36564711000001108,2411000001108,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd),Erythromycin ethyl succinate 125mg/5ml susp sugar free,suspension.oral
amp,36564711000001108,173511000001103,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Teva UK Ltd),Erythromycin ethyl succinate 125mg/5ml susp sugar free,suspension.oral
amp,36564711000001108,481911000001102,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd),Erythromycin ethyl succinate 125mg/5ml susp sugar free,suspension.oral
amp,36564711000001108,549711000001102,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Mylan),Erythromycin ethyl succinate 125mg/5ml susp sugar free,suspension.oral
amp,36564711000001108,580111000001102,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd),Erythromycin ethyl succinate 125mg/5ml susp sugar free,suspension.oral
amp,36564711000001108,840611000001104,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Kent Pharmaceuticals Ltd),Erythromycin ethyl succinate 125mg/5ml susp sugar free,suspension.oral
amp,36564711000001108,10060511000001100,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Abbott Laboratories Ltd),Erythromycin ethyl succinate 125mg/5ml susp sugar free,suspension.oral
amp,36564711000001108,10307511000001103,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Focus Pharmaceuticals Ltd),Erythromycin ethyl succinate 125mg/5ml susp sugar free,suspension.oral
amp,36564711000001108,13620911000001108,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Pinewood Healthcare),Erythromycin ethyl succinate 125mg/5ml susp sugar free,suspension.oral
amp,36564711000001108,17902611000001100,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd),Erythromycin ethyl succinate 125mg/5ml susp sugar free,suspension.oral
amp,36564711000001108,21975611000001101,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Waymade Healthcare Plc),Erythromycin ethyl succinate 125mg/5ml susp sugar free,suspension.oral
amp,36564711000001108,23903311000001106,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (DE Pharmaceuticals),Erythromycin ethyl succinate 125mg/5ml susp sugar free,suspension.oral
amp,36564711000001108,29851811000001101,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc),Erythromycin ethyl succinate 125mg/5ml susp sugar free,suspension.oral
amp,36564711000001108,30125811000001107,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Mawdsley-Brooks & Company Ltd),Erythromycin ethyl succinate 125mg/5ml susp sugar free,suspension.oral
amp,324233000,79111000001102,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension (Kent Pharmaceuticals Ltd),Erythromycin ethyl succinate 250mg/5ml oral suspension,suspension.oral
amp,324233000,103911000001104,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension (Sandoz Ltd),Erythromycin ethyl succinate 250mg/5ml oral suspension,suspension.oral
amp,324233000,398811000001108,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension (Actavis UK Ltd),Erythromycin ethyl succinate 250mg/5ml oral suspension,suspension.oral
amp,324233000,563411000001101,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension (A A H Pharmaceuticals Ltd),Erythromycin ethyl succinate 250mg/5ml oral suspension,suspension.oral
amp,324233000,816211000001107,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd),Erythromycin ethyl succinate 250mg/5ml oral suspension,suspension.oral
amp,324233000,10307711000001108,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension (Focus Pharmaceuticals Ltd),Erythromycin ethyl succinate 250mg/5ml oral suspension,suspension.oral
amp,324233000,13620511000001101,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension (Pinewood Healthcare),Erythromycin ethyl succinate 250mg/5ml oral suspension,suspension.oral
amp,324233000,17902811000001101,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension (Phoenix Healthcare Distribution Ltd),Erythromycin ethyl succinate 250mg/5ml oral suspension,suspension.oral
amp,324233000,21975211000001103,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension (Waymade Healthcare Plc),Erythromycin ethyl succinate 250mg/5ml oral suspension,suspension.oral
amp,324233000,23902911000001100,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension (DE Pharmaceuticals),Erythromycin ethyl succinate 250mg/5ml oral suspension,suspension.oral
amp,324233000,29856111000001104,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension (Sigma Pharmaceuticals Plc),Erythromycin ethyl succinate 250mg/5ml oral suspension,suspension.oral
amp,324192003,177211000001105,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd),Erythromycin ethyl succinate 250mg/5ml susp sugar free,suspension.oral
amp,324192003,273611000001101,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd),Erythromycin ethyl succinate 250mg/5ml susp sugar free,suspension.oral
amp,324192003,364011000001109,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd),Erythromycin ethyl succinate 250mg/5ml susp sugar free,suspension.oral
amp,324192003,506011000001101,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Kent Pharmaceuticals Ltd),Erythromycin ethyl succinate 250mg/5ml susp sugar free,suspension.oral
amp,324192003,592611000001105,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Teva UK Ltd),Erythromycin ethyl succinate 250mg/5ml susp sugar free,suspension.oral
amp,324192003,784711000001108,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Mylan),Erythromycin ethyl succinate 250mg/5ml susp sugar free,suspension.oral
amp,324192003,10060711000001105,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Abbott Laboratories Ltd),Erythromycin ethyl succinate 250mg/5ml susp sugar free,suspension.oral
amp,324192003,10308011000001107,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Focus Pharmaceuticals Ltd),Erythromycin ethyl succinate 250mg/5ml susp sugar free,suspension.oral
amp,324192003,13621111000001104,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Pinewood Healthcare),Erythromycin ethyl succinate 250mg/5ml susp sugar free,suspension.oral
amp,324192003,17903011000001103,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd),Erythromycin ethyl succinate 250mg/5ml susp sugar free,suspension.oral
amp,324192003,21975811000001102,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Waymade Healthcare Plc),Erythromycin ethyl succinate 250mg/5ml susp sugar free,suspension.oral
amp,324192003,23903511000001100,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (DE Pharmaceuticals),Erythromycin ethyl succinate 250mg/5ml susp sugar free,suspension.oral
amp,324192003,29852611000001106,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc),Erythromycin ethyl succinate 250mg/5ml susp sugar free,suspension.oral
amp,324192003,30810111000001105,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Mawdsley-Brooks & Company Ltd),Erythromycin ethyl succinate 250mg/5ml susp sugar free,suspension.oral
amp,324179001,32163811000001106,0501050H0AAAEAE,Erythromycin ethyl succinate 500mg tablets (Dawa Ltd),Erythromycin ethyl succinate 500mg tablets,tablet.oral
amp,324179001,32506411000001108,0501050H0AAAEAE,Erythromycin ethyl succinate 500mg tablets (Alliance Healthcare (Distribution) Ltd),Erythromycin ethyl succinate 500mg tablets,tablet.oral
amp,324179001,37149211000001103,0501050H0AAAEAE,Erythromycin ethyl succinate 500mg tablets (P.I.E. Pharma Ltd),Erythromycin ethyl succinate 500mg tablets,tablet.oral
amp,324179001,37376611000001104,0501050H0AAAEAE,Erythromycin ethyl succinate 500mg tablets (DE Pharmaceuticals),Erythromycin ethyl succinate 500mg tablets,tablet.oral
amp,324234006,237511000001108,0501050H0AAACAC,Erythromycin ethyl succinate 500mg/5ml oral suspension (Kent Pharmaceuticals Ltd),Erythromycin ethyl succinate 500mg/5ml oral suspension,suspension.oral
amp,324234006,348611000001104,0501050H0AAACAC,Erythromycin ethyl succinate 500mg/5ml oral suspension (A A H Pharmaceuticals Ltd),Erythromycin ethyl succinate 500mg/5ml oral suspension,suspension.oral
amp,324234006,605811000001107,0501050H0AAACAC,Erythromycin ethyl succinate 500mg/5ml oral suspension (Sandoz Ltd),Erythromycin ethyl succinate 500mg/5ml oral suspension,suspension.oral
amp,324234006,845911000001101,0501050H0AAACAC,Erythromycin ethyl succinate 500mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd),Erythromycin ethyl succinate 500mg/5ml oral suspension,suspension.oral
amp,324234006,889511000001102,0501050H0AAACAC,Erythromycin ethyl succinate 500mg/5ml oral suspension (Actavis UK Ltd),Erythromycin ethyl succinate 500mg/5ml oral suspension,suspension.oral
amp,324234006,10308311000001105,0501050H0AAACAC,Erythromycin ethyl succinate 500mg/5ml oral suspension (Focus Pharmaceuticals Ltd),Erythromycin ethyl succinate 500mg/5ml oral suspension,suspension.oral
amp,324234006,13620711000001106,0501050H0AAACAC,Erythromycin ethyl succinate 500mg/5ml oral suspension (Pinewood Healthcare),Erythromycin ethyl succinate 500mg/5ml oral suspension,suspension.oral
amp,324234006,17903311000001100,0501050H0AAACAC,Erythromycin ethyl succinate 500mg/5ml oral suspension (Phoenix Healthcare Distribution Ltd),Erythromycin ethyl succinate 500mg/5ml oral suspension,suspension.oral
amp,324234006,21975411000001104,0501050H0AAACAC,Erythromycin ethyl succinate 500mg/5ml oral suspension (Waymade Healthcare Plc),Erythromycin ethyl succinate 500mg/5ml oral suspension,suspension.oral
amp,324234006,23903111000001109,0501050H0AAACAC,Erythromycin ethyl succinate 500mg/5ml oral suspension (DE Pharmaceuticals),Erythromycin ethyl succinate 500mg/5ml oral suspension,suspension.oral
amp,324234006,29856611000001107,0501050H0AAACAC,Erythromycin ethyl succinate 500mg/5ml oral suspension (Sigma Pharmaceuticals Plc),Erythromycin ethyl succinate 500mg/5ml oral suspension,suspension.oral
amp,324203007,78611000001101,0501050H0AAANAN,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Kent Pharmaceuticals Ltd),Erythromycin ethyl succinate 500mg/5ml susp sugar free,suspension.oral
amp,324203007,364211000001104,0501050H0AAANAN,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd),Erythromycin ethyl succinate 500mg/5ml susp sugar free,suspension.oral
amp,324203007,415511000001109,0501050H0AAANAN,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Mylan),Erythromycin ethyl succinate 500mg/5ml susp sugar free,suspension.oral
amp,324203007,433911000001109,0501050H0AAANAN,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd),Erythromycin ethyl succinate 500mg/5ml susp sugar free,suspension.oral
amp,324203007,626611000001105,0501050H0AAANAN,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd),Erythromycin ethyl succinate 500mg/5ml susp sugar free,suspension.oral
amp,324203007,848711000001105,0501050H0AAANAN,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Teva UK Ltd),Erythromycin ethyl succinate 500mg/5ml susp sugar free,suspension.oral
amp,324203007,10060911000001107,0501050H0AAANAN,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Abbott Laboratories Ltd),Erythromycin ethyl succinate 500mg/5ml susp sugar free,suspension.oral
amp,324203007,10308511000001104,0501050H0AAANAN,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Focus Pharmaceuticals Ltd),Erythromycin ethyl succinate 500mg/5ml susp sugar free,suspension.oral
amp,324203007,13621311000001102,0501050H0AAANAN,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Pinewood Healthcare),Erythromycin ethyl succinate 500mg/5ml susp sugar free,suspension.oral
amp,324203007,17903511000001106,0501050H0AAANAN,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd),Erythromycin ethyl succinate 500mg/5ml susp sugar free,suspension.oral
amp,324203007,21976011000001104,0501050H0AAANAN,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Waymade Healthcare Plc),Erythromycin ethyl succinate 500mg/5ml susp sugar free,suspension.oral
amp,324203007,23903711000001105,0501050H0AAANAN,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (DE Pharmaceuticals),Erythromycin ethyl succinate 500mg/5ml susp sugar free,suspension.oral
amp,324180003,37911311000001102,0501050N0AAAAAA,Erythromycin stearate 250mg tablets (Key Pharmaceuticals Ltd),Erythromycin stearate 250mg tablets,tablet.oral
amp,324181004,37911611000001107,0501050N0AAABAB,Erythromycin stearate 500mg tablets (Key Pharmaceuticals Ltd),Erythromycin stearate 500mg tablets,tablet.oral
amp,324179001,580811000001109,0501050H0BDAIAE,Erythroped A 500mg tablets (Advanz Pharma),Erythroped A 500mg tablets,tablet.oral
amp,324203007,178911000001100,0501050H0BDAPAN,Erythroped Forte SF 500mg/5ml oral suspension (Advanz Pharma),Erythroped Forte SF 500mg/5ml oral suspension,suspension.oral
amp,36564711000001108,294211000001105,0501050H0BDANAL,Erythroped PI SF 125mg/5ml oral suspension (Advanz Pharma),Erythroped PI SF 125mg/5ml oral suspension,suspension.oral
amp,324192003,108811000001104,0501050H0BDAMAM,Erythroped SF 250mg/5ml oral suspension (Advanz Pharma),Erythroped SF 250mg/5ml oral suspension,suspension.oral
amp,324634001,28922411000001103,0501120X0BCACAA,Evoxil 500mg tablets (Kent Pharmaceuticals Ltd),Evoxil 500mg tablets,tablet.oral
amp,36142611000001107,21708211000001106,0501050B0BGAAAE,Febzin XL 500mg tablets (Actavis UK Ltd),Febzin XL 500mg tablets,tabletmodified-release.oral
amp,35901911000001104,874611000001105,0501013B0BHACAS,Galenamox 125mg/5ml oral suspension (Galen Ltd),Galenamox 125mg/5ml oral suspension,suspension.oral
amp,323887008,691711000001103,0501021L0BCAEAC,Keflex 125mg/5ml oral suspension (Flynn Pharma Ltd),Keflex 125mg/5ml oral suspension,suspension.oral
amp,323883007,733011000001104,0501021L0BCAAAA,Keflex 250mg capsules (Flynn Pharma Ltd),Keflex 250mg capsules,capsule.oral
amp,323885000,91011000001106,0501021L0BCACAG,Keflex 250mg tablets (Flynn Pharma Ltd),Keflex 250mg tablets,tablet.oral
amp,323888003,757911000001105,0501021L0BCAFAD,Keflex 250mg/5ml oral suspension (Flynn Pharma Ltd),Keflex 250mg/5ml oral suspension,suspension.oral
amp,323884001,362611000001105,0501021L0BCABAB,Keflex 500mg capsules (Flynn Pharma Ltd),Keflex 500mg capsules,capsule.oral
amp,323886004,622911000001103,0501021L0BCADAH,Keflex 500mg tablets (Flynn Pharma Ltd),Keflex 500mg tablets,tablet.oral
amp,36134011000001105,531011000001104,0501021A0BDACAJ,Keftid 125mg/5ml oral suspension (Strides Pharma UK Ltd),Keftid 125mg/5ml oral suspension,suspension.oral
amp,323791006,555211000001108,0501021A0BDAAAA,Keftid 250mg capsules (Strides Pharma UK Ltd),Keftid 250mg capsules,capsule.oral
amp,36134111000001106,318811000001107,0501021A0BDADAK,Keftid 250mg/5ml oral suspension (Strides Pharma UK Ltd),Keftid 250mg/5ml oral suspension,suspension.oral
amp,324238009,220811000001105,0501050B0BBAAAA,Klaricid 250mg tablets (Abbott Laboratories Ltd),Klaricid 250mg tablets,tablet.oral
amp,324244008,463111000001102,0501050B0BBADAD,Klaricid 500 tablets (Abbott Laboratories Ltd),Klaricid 500 tablets,tablet.oral
amp,324248006,3253811000001107,0501050B0BBAFAF,Klaricid Adult 250mg granules sachets (Mylan),Klaricid Adult 250mg granules sachets,suspension.oral
